Site Building Name,Site Street No,Site Street 1,Site Street 2,Site Town,Site Postcode,MPAN Topline,Meter Number,Usage,Proposed Start Date,Energization Status,Annualised AQ,Status
,,,,,,,2200015575333.0,,,,,Unfound
,,,,,,,1030045552195.0,,,,,Unfound
,,,,,,,1200021336271.0,,,,,Unfound
,,,,,,,2000012588702.0,,,,,Unfound
,,,,,,,2200042041518.0,,,,,Unfound
,,,,,,,1200021349527.0,,,,,Unfound
,,,,,,,1411040213000.0,,,,,Unfound
,,,,,,,1012859751720.0,,,,,Unfound
,,,,,,,1030057609488.0,,,,,Unfound
,,,,,,,1100009429622.0,,,,,Unfound
,,,,,,,45591504.0,45591504.0,,,45591504.0,Unfound
,,,,,,,1200034043711.0,,,,,Unfound
,,,,,,,1012783168390.0,,,,,Unfound
,,,,,,,1882065602.0,1882065602.0,,,1882065602.0,Unfound
,,,,,,,2000027326412.0,,,,,Unfound
,,,,,,,1012407511690.0,,,,,Unfound
,,,,,,,3056258608.0,3056258608.0,,,3056258608.0,Unfound
,,,,,,,1715295370202.0,,,,,Unfound
,,,,,,,73081410.0,73081410.0,,,73081410.0,Unfound
,,,,,,,9202592801.0,9202592801.0,,,9202592801.0,Unfound
,,,,,,,2200016803490.0,,,,,Unfound
,,,,,,,2199996867357.0,,,,,Unfound
,,,,,,,1100018608686.0,,,,,Unfound
,,,,,,,1610005385510.0,,,,,Unfound
,,,,,,,1013010352506.0,,,,,Unfound
,,,,,,,1416467920004.0,,,,,Unfound
,,,,,,,2000024135040.0,,,,,Unfound
,,,,,,,2000006332660.0,,,,,Unfound
,,,,,,,1900038177410.0,,,,,Unfound
,,,,,,,1414355522008.0,,,,,Unfound
,,,,,,,2199989652362.0,,,,,Unfound
,,,,,,,1200029531158.0,,,,,Unfound
,,,,,,,1200029531167.0,,,,,Unfound
,,,,,,,1300034470120.0,,,,,Unfound
,,,,,,,1900032143026.0,,,,,Unfound
,,,,,,,2000027135567.0,,,,,Unfound
,,,,,,,2200023384864.0,,,,,Unfound
,,,,,,,1200021588370.0,,,,,Unfound
,,,,,,,2000019410501.0,,,,,Unfound
,,,,,,,1200021588403.0,,,,,Unfound
,,,,,,,2000052375027.0,,,,,Unfound
,,,,,,,2199994559968.0,,,,,Unfound
,,,,,,,1100024773480.0,,,,,Unfound
,,,,,,,2200040738712.0,,,,,Unfound
,,,,,,,9324556108.0,9324556108.0,,,9324556108.0,Unfound
,,,,,,,1800017680460.0,,,,,Unfound
,,,,,,,9339665807.0,9339665807.0,,,9339665807.0,Unfound
,,,,,,,2200017182300.0,,,,,Unfound
,,,,,,,1200039770973.0,,,,,Unfound
,,,,,,,1300010298533.0,,,,,Unfound
,,,,,,,1100024917201.0,,,,,Unfound
,,,,,,,1419974720009.0,,,,,Unfound
,,,,,,,1410309080008.0,,,,,Unfound
,,,,,,,1100022764633.0,,,,,Unfound
,,,,,,,2000054260382.0,,,,,Unfound
,,,,,,,1300008090569.0,,,,,Unfound
,,,,,,,1300008090596.0,,,,,Unfound
,,,,,,,2200011697543.0,,,,,Unfound
,,,,,,,1715056815000.0,,,,,Unfound
,,,,,,,2200011697552.0,,,,,Unfound
,,,,,,,1900041002474.0,,,,,Unfound
,,,,,,,1800016356209.0,,,,,Unfound
,,,,,,,2000054991320.0,,,,,Unfound
,,,,,,,1012402136598.0,,,,,Unfound
,,,,,,,1413643721002.0,,,,,Unfound
,,,,,,,1900002113330.0,,,,,Unfound
,,,,,,,1591145526459.0,,,,,Unfound
,,,,,,,1100002083380.0,,,,,Unfound
,,,,,,,2000024697242.0,,,,,Unfound
,,,,,,,1012381363912.0,,,,,Unfound
,,,,,,,2200013704538.0,,,,,Unfound
,,,,,,,2000009407733.0,,,,,Unfound
,,,,,,,2200013704547.0,,,,,Unfound
,,,,,,,1470000161343.0,,,,,Unfound
,,,,,,,2000019221919.0,,,,,Unfound
,,,,,,,2000019221928.0,,,,,Unfound
,,,,,,,2000019221894.0,,,,,Unfound
,,,,,,,9203966810.0,9203966810.0,,,9203966810.0,Unfound
,,,,,,,1900040022860.0,,,,,Unfound
,,,,,,,1200036186244.0,,,,,Unfound
,,,,,,,1485751202.0,1485751202.0,,,1485751202.0,Unfound
,,,,,,,1610013977512.0,,,,,Unfound
,,,,,,,1100021469970.0,,,,,Unfound
,,,,,,,2161888509.0,2161888509.0,,,2161888509.0,Unfound
,,,,,,,1100021469989.0,,,,,Unfound
,,,,,,,2200040586360.0,,,,,Unfound
,,,,,,,57572000.0,57572000.0,,,57572000.0,Unfound
,,,,,,,2200013715799.0,,,,,Unfound
,,,,,,,1054700301.0,1054700301.0,,,1054700301.0,Unfound
,,,,,,,9180848505.0,9180848505.0,,,9180848505.0,Unfound
,,,,,,,1200022478854.0,,,,,Unfound
,,,,,,,2200030047956.0,,,,,Unfound
,,,,,,,1012734119281.0,,,,,Unfound
,,,,,,,2200013748242.0,,,,,Unfound
